excluded_market_id,topic,candidate_market_id,candidate_question,original_slot_month,candidate_month,original_random_rank,decision,reason
903798,Politics,1065687,Will João Cotrim de Figueiredo win less than 10% of votes in the first round?,2026-01,2026-01,232,skip_related_family,Same Portugal 2026 presidential election as retained 1065660 and others.
903798,Politics,683281,Will Nathan James Nandala Mafabi win the 2026 Ugandan presidential election?,2026-01,2026-01,244,skip_already_selected,Already retained or allocated to an earlier slot.
903798,Politics,1065665,Will Henrique Gouveia e Melo win less than 12% of votes in the first round?,2026-01,2026-01,256,skip_related_family,Same Portugal 2026 presidential election as retained 1065660 and others.
903798,Politics,617309,Paul Finebaum announces Alabama Senate run by December 31?,2026-01,2025-12,206,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
903798,Politics,739846,Will Cătălin Drulă get between 10% and 15% of the vote in the Bucharest Mayoral election?,2026-01,2025-12,218,skip_related_family,Same Bucharest mayoral election as retained 799377 and others.
903798,Politics,693255,Will Franco Parisi endorse José Antonio Kast for President of Chile?,2026-01,2025-12,230,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
903798,Politics,562257,Romania Parliamentary Election called in 2025?,2026-01,2025-12,242,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
903798,Politics,530829,Mark Carney out as leader of Liberals in 2025?,2026-01,2025-12,254,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
903798,Politics,586028,Will Vincent Dixie win TN-7 Special Election?,2026-01,2025-12,266,skip_related_family,Same TN07 general special election as retained 695312.
903798,Politics,704810,Will Ciucu win by 3-6%?,2026-01,2025-12,276,skip_related_family,Same Bucharest mayoral election as retained 799377 and others.
903798,Politics,1245519,Will Partido Popular win 31-33 seats in the 2026 Aragon regional election?,2026-01,2026-02,202,skip_related_family,Aragon legislative election already retained as 1228027.
903798,Politics,1271816,Will Palang Pracharath Party (PPRP) finish in third place by number of seats in the 2026 Thai legislative election?,2026-01,2026-02,214,skip_already_selected,Already retained or allocated to an earlier slot.
903798,Politics,1230679,Will the Liberal Democratic Party win the second-most seats in the 2026 Japanese general election?,2026-01,2026-02,226,skip_related_family,Japan parliamentary election already retained as 1230748 and others.
903798,Politics,670208,Will AY win the most seats in the 2026 Costa Rican Legislative Assembly election?,2026-01,2026-02,238,skip_related_family,Costa Rica general election family already retained as 676453 and others.
903798,Politics,1336374,Will the Liberal Democratic Party win between 280 and 294 seats in the 2026 Japanese snap general election?,2026-01,2026-02,250,skip_related_family,Japan parliamentary election already retained as 1230748 and others.
903798,Politics,1353128,Will the Bangladesh Jamaat-e-Islami (BJI) win between 70 and 99 seats in the Bangladesh parliamentary election?,2026-01,2026-02,262,skip_related_family,Bangladesh parliamentary election already retained as 1353145.
903798,Politics,1271757,Will Democrat Party (DP) finish in second place by number of seats in the 2026 Thai legislative election?,2026-01,2026-02,272,skip_related_new_selection,Same event family as an earlier replacement.
903798,Politics,706054,Will Tyler Paul Smith win the GA-14 special election?,2026-01,2026-02,282,skip_already_selected,Already retained or allocated to an earlier slot.
903798,Politics,1231067,Will turnout in the 2026 Japanese snap election be below 50%?,2026-01,2026-02,291,skip_related_family,Japan parliamentary election already retained as 1230748 and others.
903798,Politics,1272509,Will the People’s Party (PPLE) win between 135 and 149 seats in the 2026 Thai legislative election?,2026-01,2026-02,300,skip_related_new_selection,Same event family as an earlier replacement.
903798,Politics,813511,Will FA win the second most seats in the 2026 Costa Rican Legislative Assembly election?,2026-01,2026-02,309,skip_related_family,Costa Rica general election family already retained as 676453 and others.
903798,Politics,1230482,Will the Conservative Party of Japan loose any seats in Japanese snap election?,2026-01,2026-02,317,skip_related_family,Japan parliamentary election already retained as 1230748 and others.
903798,Politics,1272536,Will the Bhumjaithai Party (BJT) win between 120 and 129 seats in the 2026 Thai legislative election?,2026-01,2026-02,325,skip_related_new_selection,Same event family as an earlier replacement.
903798,Politics,1336956,Will Shafiqur Rahman be the next Prime Minister of Bangladesh after the Parliamentary election?,2026-01,2026-02,333,skip_scope,"Post-election appointment/coalition formation, not public electoral result."
903798,Politics,1253235,Will any presidential candidate win outright in the first round of Costa Rica's presidential election?,2026-01,2026-02,341,skip_related_family,Costa Rica general election already retained as 676453.
903798,Politics,1429452,Will Angeliki Stogia - Labour finish second in the Gorton and Denton by-election?,2026-01,2026-02,348,skip_related_family,Gorton and Denton by-election already retained as 1429620.
903798,Politics,1230040,Will CRA win 173+ seats in the Japanese snap election?,2026-01,2026-02,355,skip_related_family,Japan general election already retained as 1230748.
903798,Politics,1353119,Will the Bangladesh Nationalist Party (BNP) win between 100 and 149 seats in the Bangladesh parliamentary election?,2026-01,2026-02,362,skip_related_family,Bangladesh general election already retained as 1353145.
903798,Politics,1343386,Will Gono Odhikar Parishad finish with the second most seats in the Bangladesh parliamentary election?,2026-01,2026-02,369,skip_related_family,Bangladesh general election already retained as 1353145.
903798,Politics,787709,Will Cammie Croft be the Democratic nominee for the NJ-11 special election?,2026-01,2026-02,376,skip_related_family,New Jersey 11th special election family already retained as 1447597 (general); primary shares family.
903798,Politics,1272553,Will the Pheu Thai Party (PT) win between 100 and 109 seats in the 2026 Thai legislative election?,2026-01,2026-02,383,skip_related_new_selection,Same event family as an earlier replacement.
903798,Politics,1343422,Will the Bangladesh Nationalist Party finish with the third most seats in the Bangladesh parliamentary election?,2026-01,2026-02,390,skip_related_family,Bangladesh general election already retained as 1353145.
903798,Politics,1278362,Will Bangladesh Jamaat-e-Islami (BJI) win the Bangladesh parliamentary election by between 3% and 6%?,2026-01,2026-02,397,skip_related_family,Bangladesh general election already retained as 1353145.
903798,Politics,923045,Will United Thai Nation Party (UTN) win the most seats in the 2026 Thai legislative election?,2026-01,2026-02,404,skip_related_new_selection,Same event family as an earlier replacement.
903798,Politics,1230804,Will Sanseitō be part of the governing coalition as a result of the 2026 Japanese snap election?,2026-01,2026-02,411,skip_scope,"Post-election appointment/coalition formation, not public electoral result."
903798,Politics,1429731,Will the margin of victory in the Gorton and Denton by-election be between 12% and 15%?,2026-01,2026-02,418,skip_related_family,Gorton and Denton by-election already retained as 1429620.
903798,Politics,1235180,Will the Democratic Party For the People win between 31 and 34 seats in the 2026 Japanese snap general election?,2026-01,2026-02,425,skip_related_family,Japan general election already retained as 1230748.
903798,Politics,1231078,Will LDP win a majority in the 2026 Japanese snap election?,2026-01,2026-02,432,skip_related_family,Japan general election already retained as 1230748.
903798,Politics,1235140,Will the Centrist Reform Alliance win fewer than 150 seats in the 2026 Japanese snap general election?,2026-01,2026-02,439,skip_related_family,Japan general election already retained as 1230748.
903798,Politics,1336685,Will the Liberal Democratic Party win by between 190 and 219 seats?,2026-01,2026-02,446,skip_related_family,Japan general election already retained as 1230748.
903798,Politics,654261,Will Zohran Mamdani get between 55% and 60% of the vote in the 2025 NYC mayoral election?,2026-01,2025-11,209,skip_related_family,Same NYC 2025 mayoral election as retained 563772 and others.
903798,Politics,668100,Will Salvador Nasralla win the 2025 Honduras presidential election?,2026-01,2025-11,221,skip_already_selected,Already retained or allocated to an earlier slot.
903798,Politics,670075,Will Franco Parisi come in fourth in the 1st round of the 2025 Chilean presidential election?,2026-01,2025-11,233,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
903798,Politics,588784,Will Sliwa or Adams get more votes?,2026-01,2025-11,245,skip_related_family,Same NYC 2025 mayoral election as retained 563772 and others.
903798,Politics,566989,Will DeWayne Davis win the 2025 Minneapolis mayoral election?,2026-01,2025-11,257,skip_already_selected,Already retained or allocated to an earlier slot.
903798,Politics,666470,Will Cambio por Chile gain the most seats in the Senate election?,2026-01,2025-11,268,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
903798,Politics,666146,Will Jeannette Jara win between 20% and 24% of votes in the first round?,2026-01,2025-11,278,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
