slot_market_id,topic,slot_month,candidate_market_id,candidate_month,original_random_rank,decision,reason
530746,Politics,2025-09,704319,2026-03,399,already_retained,Already represents a retained family.
530746,Politics,2025-09,666860,2026-03,406,prior_review_rejection,Unscheduled departure from office.
530746,Politics,2025-09,1348642,2026-03,413,already_retained,Already represents a retained family.
530746,Politics,2025-09,1363899,2026-03,420,already_retained,Already represents a retained family.
530746,Politics,2025-09,799958,2026-03,427,already_retained,Already represents a retained family.
530746,Politics,2025-09,1609109,2026-03,434,family_overlap,Reviewed family already represented.
530746,Politics,2025-09,1451226,2026-03,441,prior_review_rejection,Appointment of prime minister after election; excluded by approved scope.
530746,Politics,2025-09,1449028,2026-03,448,family_overlap,Reviewed family already represented.
530746,Politics,2025-09,1123267,2026-03,454,prior_review_rejection,Contract names Franz Tata Garcia for Sucre mayor. Contemporary candidate lists and electoral-authority reporting instead identify him as a Chuquisaca governor candidate; do not substitute that different office.
530746,Politics,2025-09,1328387,2026-03,460,family_overlap,Sibling of the retained representative; cannot re-enter.
530746,Politics,2025-09,904282,2026-03,465,already_retained,Already represents a retained family.
530746,Politics,2025-09,539204,2026-03,470,prior_review_rejection,"Rules explicitly target May 3, 2025 Singapore election, outside actual-event window."
530746,Politics,2025-09,1245357,2026-03,475,already_retained,Already represents a retained family.
530746,Politics,2025-09,1228216,2026-03,480,already_retained,Already represents a retained family.
530746,Politics,2025-09,1329072,2026-03,485,prior_review_rejection,"Resolves on a Polymarket price-path comparison, not an electoral result."
530746,Politics,2025-09,1449446,2026-03,490,already_retained,Already represents a retained family.
530746,Politics,2025-09,1571919,2026-03,495,prior_review_rejection,"Post-election cabinet formation, not a public electoral outcome."
530746,Politics,2025-09,1572209,2026-03,500,family_overlap,Reviewed family already represented.
530746,Politics,2025-09,973497,2026-03,504,already_retained,Already represents a retained family.
530746,Politics,2025-09,1395541,2026-03,508,family_overlap,Reviewed family already represented.
530746,Politics,2025-09,1562207,2026-03,512,family_overlap,Reviewed family already represented.
530746,Politics,2025-09,1366989,2026-03,516,already_retained,Already represents a retained family.
530746,Politics,2025-09,1420546,2026-03,520,family_overlap,Reviewed family already represented.
530746,Politics,2025-09,799684,2026-03,524,prior_review_rejection,Pre-election AP decision note identifies only Ethan Dunbar and Hallie Shoffner as Arkansas Democratic Senate contenders; Whitfield is not a participating candidate in this contest.
530746,Politics,2025-09,1655367,2026-03,528,allocated_to_earlier_slot,"Full rules specify party with most seats in the March 26 Faroese parliament election; distinct from Danish national Folketing family. Seats, votes and alphabetic tie break; boundary and result pending."
530746,Politics,2025-09,1385811,2026-03,532,family_overlap,Reviewed family already represented.
530746,Politics,2025-09,569265,2026-03,536,family_overlap,Reviewed family already represented.
530746,Politics,2025-09,1228043,2026-03,540,family_overlap,Reviewed family already represented.
530746,Politics,2025-09,1348782,2026-03,544,accepted,Full contract rules reviewed. TX-08 Republican public nomination primary March 3. New district-party contest; verify participation and whether outcome remained uncertain.
1353145,Politics,2026-02,1245519,2026-02,202,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1271816,2026-02,214,already_retained,Already represents a retained family.
1353145,Politics,2026-02,1230679,2026-02,226,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,670208,2026-02,238,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1336374,2026-02,250,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1353128,2026-02,262,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1271757,2026-02,272,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,706054,2026-02,282,prior_exclusion_or_omission,Prior exclusion/omission remains in force.
1353145,Politics,2026-02,1231067,2026-02,291,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1272509,2026-02,300,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,813511,2026-02,309,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1230482,2026-02,317,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1272536,2026-02,325,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1336956,2026-02,333,prior_review_rejection,"Post-election appointment/coalition formation, not public electoral result."
1353145,Politics,2026-02,1253235,2026-02,341,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1429452,2026-02,348,already_retained,Already represents a retained family.
1353145,Politics,2026-02,1230040,2026-02,355,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1353119,2026-02,362,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1343386,2026-02,369,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,787709,2026-02,376,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1272553,2026-02,383,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1343422,2026-02,390,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1278362,2026-02,397,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,923045,2026-02,404,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1230804,2026-02,411,prior_review_rejection,"Post-election appointment/coalition formation, not public electoral result."
1353145,Politics,2026-02,1429731,2026-02,418,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1235180,2026-02,425,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1231078,2026-02,432,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1235140,2026-02,439,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1336685,2026-02,446,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1235514,2026-01,208,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
1353145,Politics,2026-02,695679,2026-01,220,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1065687,2026-01,232,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,683281,2026-01,244,already_retained,Already represents a retained family.
1353145,Politics,2026-02,1065665,2026-01,256,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,679228,2026-03,204,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1449809,2026-03,216,already_retained,Already represents a retained family.
1353145,Politics,2026-02,813537,2026-03,228,prior_review_rejection,"Derivative price threshold, not real-world electoral outcome."
1353145,Politics,2026-02,1501172,2026-03,240,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1192583,2026-03,252,prior_review_rejection,Mayor chosen by municipal councillors; apply approved public-electoral-contest scope consistently with Lyon.
1353145,Politics,2026-02,1572667,2026-03,264,already_retained,Already represents a retained family.
1353145,Politics,2026-02,1569018,2026-03,274,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1364011,2026-03,284,already_retained,Already represents a retained family.
1353145,Politics,2026-02,814119,2026-03,293,prior_review_rejection,Market-price derivative threshold.
1353145,Politics,2026-02,1348661,2026-03,302,already_retained,Already represents a retained family.
1353145,Politics,2026-02,681421,2026-03,311,prior_review_rejection,Post-election appointment and swearing-in.
1353145,Politics,2026-02,1575605,2026-03,319,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,907414,2026-03,327,prior_review_rejection,"Andrew White withdrew January 5, before March 3 primary forecast."
1353145,Politics,2026-02,1340763,2026-03,335,already_retained,Already represents a retained family.
1353145,Politics,2026-02,1654484,2026-03,343,prior_review_rejection,Councillors elect the mayor after the public municipal vote.
1353145,Politics,2026-02,1568933,2026-03,350,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,1097101,2026-03,357,prior_review_rejection,Election scheduling announcement.
1353145,Politics,2026-02,1328296,2026-03,364,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,679255,2026-03,371,already_retained,Already represents a retained family.
1353145,Politics,2026-02,1555819,2026-03,378,already_retained,Already represents a retained family.
1353145,Politics,2026-02,569316,2026-03,385,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,737251,2026-03,392,family_overlap,Reviewed family already represented.
1353145,Politics,2026-02,704319,2026-03,399,already_retained,Already represents a retained family.
1353145,Politics,2026-02,666860,2026-03,406,prior_review_rejection,Unscheduled departure from office.
1353145,Politics,2026-02,1348642,2026-03,413,already_retained,Already represents a retained family.
